province_territory,category_1,category_2,total_flag,year,value
Nunavut,Agricultural Workers,Other Agricultural Workers,False,2018,0
Nunavut,Agricultural Workers,,True,2018,0
Nunavut,Other Temporary Foreign Workers with LMIA,,False,2018,5
Nunavut,Caregivers,,False,2018,2
Nunavut,,,True,2018,10
Province / Territory not stated,Not stated,,False,2018,110
Total,,,True,2018,56025
Newfoundland and Labrador,Live-In Caregivers,Live-In Caregiver Program,False,2019,2
Newfoundland and Labrador,Live-In Caregivers,Live-In Caregiver Occupations,False,2019,2
Newfoundland and Labrador,Live-In Caregivers,,True,2019,2
Newfoundland and Labrador,Agricultural Workers,Seasonal Agricultural Worker Program,False,2019,0
Newfoundland and Labrador,Agricultural Workers,Agricultural Stream,False,2019,30
Newfoundland and Labrador,Agricultural Workers,Other Agricultural Workers,False,2019,0
Newfoundland and Labrador,Agricultural Workers,,True,2019,30
Newfoundland and Labrador,Other Temporary Foreign Workers with LMIA,,False,2019,175
Newfoundland and Labrador,Caregivers,,False,2019,2
Newfoundland and Labrador,,,True,2019,215
Prince Edward Island,Live-In Caregivers,Live-In Caregiver Program,False,2019,0
Prince Edward Island,Live-In Caregivers,Live-In Caregiver Occupations,False,2019,2
Prince Edward Island,Live-In Caregivers,,True,2019,2
Prince Edward Island,Agricultural Workers,Seasonal Agricultural Worker Program,False,2019,2
Prince Edward Island,Agricultural Workers,Agricultural Stream,False,2019,75
Prince Edward Island,Agricultural Workers,Other Agricultural Workers,False,2019,0
Prince Edward Island,Agricultural Workers,,True,2019,80
Prince Edward Island,Other Temporary Foreign Workers with LMIA,,False,2019,415
Prince Edward Island,Caregivers,,False,2019,2
Prince Edward Island,,,True,2019,500
Nova Scotia,Live-In Caregivers,Live-In Caregiver Program,False,2019,2
Nova Scotia,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2019,0
Nova Scotia,Live-In Caregivers,Live-In Caregiver Occupations,False,2019,5
Nova Scotia,Live-In Caregivers,,True,2019,5
Nova Scotia,Agricultural Workers,Seasonal Agricultural Worker Program,False,2019,15
Nova Scotia,Agricultural Workers,Agricultural Stream,False,2019,60
Nova Scotia,Agricultural Workers,Other Agricultural Workers,False,2019,0
Nova Scotia,Agricultural Workers,,True,2019,75
Nova Scotia,Other Temporary Foreign Workers with LMIA,,False,2019,635
Nova Scotia,Caregivers,,False,2019,5
Nova Scotia,,,True,2019,720
New Brunswick,Live-In Caregivers,Live-In Caregiver Program,False,2019,0
New Brunswick,Live-In Caregivers,Live-In Caregiver Occupations,False,2019,5
New Brunswick,Live-In Caregivers,,True,2019,5
New Brunswick,Agricultural Workers,Seasonal Agricultural Worker Program,False,2019,2
New Brunswick,Agricultural Workers,Agricultural Stream,False,2019,25
New Brunswick,Agricultural Workers,Other Agricultural Workers,False,2019,0
New Brunswick,Agricultural Workers,,True,2019,25
New Brunswick,Other Temporary Foreign Workers with LMIA,,False,2019,960
New Brunswick,Caregivers,,False,2019,5
New Brunswick,,,True,2019,995
Quebec,Live-In Caregivers,Live-In Caregiver Program,False,2019,15
Quebec,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2019,0
Quebec,Live-In Caregivers,Live-In Caregiver Occupations,False,2019,180
Quebec,Live-In Caregivers,,True,2019,195
Quebec,Agricultural Workers,Seasonal Agricultural Worker Program,False,2019,685
Quebec,Agricultural Workers,Agricultural Stream,False,2019,6545
Quebec,Agricultural Workers,Other Agricultural Workers,False,2019,0
Quebec,Agricultural Workers,,True,2019,7230
Quebec,Other Temporary Foreign Workers with LMIA,,False,2019,7740
Quebec,Caregivers,,False,2019,255
Quebec,,,True,2019,15415
Ontario,Live-In Caregivers,Live-In Caregiver Program,False,2019,100
Ontario,Live-In Caregivers,Emergency Live-In Caregiver Program Work Permit,False,2019,0
Ontario,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2019,0
Ontario,Live-In Caregivers,Live-In Caregiver Occupations,False,2019,1960
Ontario,Live-In Caregivers,,True,2019,2055
Ontario,Agricultural Workers,Seasonal Agricultural Worker Program,False,2019,675
Ontario,Agricultural Workers,Agricultural Stream,False,2019,6360
Ontario,Agricultural Workers,Other Agricultural Workers,False,2019,0
Ontario,Agricultural Workers,,True,2019,7030
Ontario,Other Temporary Foreign Workers with LMIA,,False,2019,8100
Ontario,Caregivers,,False,2019,2680
Ontario,,,True,2019,19870
Manitoba,Live-In Caregivers,Live-In Caregiver Program,False,2019,2
Manitoba,Live-In Caregivers,Live-In Caregiver Occupations,False,2019,20
Manitoba,Live-In Caregivers,,True,2019,20
Manitoba,Agricultural Workers,Seasonal Agricultural Worker Program,False,2019,15
Manitoba,Agricultural Workers,Agricultural Stream,False,2019,130
Manitoba,Agricultural Workers,Other Agricultural Workers,False,2019,0
Manitoba,Agricultural Workers,,True,2019,140
Manitoba,Other Temporary Foreign Workers with LMIA,,False,2019,635
Manitoba,Caregivers,,False,2019,20
Manitoba,,,True,2019,815
Saskatchewan,Live-In Caregivers,Live-In Caregiver Program,False,2019,2
Saskatchewan,Live-In Caregivers,Live-In Caregiver Occupations,False,2019,20
Saskatchewan,Live-In Caregivers,,True,2019,25
Saskatchewan,Agricultural Workers,Seasonal Agricultural Worker Program,False,2019,5
Saskatchewan,Agricultural Workers,Agricultural Stream,False,2019,115
Saskatchewan,Agricultural Workers,Other Agricultural Workers,False,2019,0
Saskatchewan,Agricultural Workers,,True,2019,120
Saskatchewan,Other Temporary Foreign Workers with LMIA,,False,2019,435
Saskatchewan,Caregivers,,False,2019,90
Saskatchewan,,,True,2019,665
Alberta,Live-In Caregivers,Live-In Caregiver Program,False,2019,30
Alberta,Live-In Caregivers,Live-In Caregiver Occupations,False,2019,580
Alberta,Live-In Caregivers,,True,2019,610
Alberta,Agricultural Workers,Seasonal Agricultural Worker Program,False,2019,30
Alberta,Agricultural Workers,Agricultural Stream,False,2019,840
Alberta,Agricultural Workers,Other Agricultural Workers,False,2019,0
Alberta,Agricultural Workers,,True,2019,870
Alberta,Other Temporary Foreign Workers with LMIA,,False,2019,7860
Alberta,Caregivers,,False,2019,825
Alberta,,,True,2019,10165
British Columbia,Live-In Caregivers,Live-In Caregiver Program,False,2019,35
British Columbia,Live-In Caregivers,Live-In Caregiver Occupations,False,2019,1145
British Columbia,Live-In Caregivers,,True,2019,1180
British Columbia,Agricultural Workers,Seasonal Agricultural Worker Program,False,2019,100
British Columbia,Agricultural Workers,Agricultural Stream,False,2019,5865
British Columbia,Agricultural Workers,Other Agricultural Workers,False,2019,0
British Columbia,Agricultural Workers,,True,2019,5965
British Columbia,Other Temporary Foreign Workers with LMIA,,False,2019,15110
British Columbia,Caregivers,,False,2019,1440
British Columbia,,,True,2019,23695
Yukon,Live-In Caregivers,Live-In Caregiver Program,False,2019,0
Yukon,Live-In Caregivers,Live-In Caregiver Occupations,False,2019,2
Yukon,Live-In Caregivers,,True,2019,2
Yukon,Agricultural Workers,Seasonal Agricultural Worker Program,False,2019,0
Yukon,Agricultural Workers,Other Agricultural Workers,False,2019,0
Yukon,Agricultural Workers,,True,2019,0
Yukon,Other Temporary Foreign Workers with LMIA,,False,2019,90
Yukon,Caregivers,,False,2019,2
Yukon,,,True,2019,100
Northwest Territories,Live-In Caregivers,Live-In Caregiver Program,False,2019,0
Northwest Territories,Live-In Caregivers,Live-In Caregiver Occupations,False,2019,2
Northwest Territories,Live-In Caregivers,,True,2019,2
Northwest Territories,Agricultural Workers,Agricultural Stream,False,2019,2
Northwest Territories,Agricultural Workers,Other Agricultural Workers,False,2019,0
Northwest Territories,Agricultural Workers,,True,2019,2
Northwest Territories,Other Temporary Foreign Workers with LMIA,,False,2019,30
Northwest Territories,Caregivers,,False,2019,10
Northwest Territories,,,True,2019,45
Nunavut,Live-In Caregivers,Live-In Caregiver Program,False,2019,0
Nunavut,Live-In Caregivers,Live-In Caregiver Occupations,False,2019,2
Nunavut,Live-In Caregivers,,True,2019,2
Nunavut,Agricultural Workers,Other Agricultural Workers,False,2019,0
Nunavut,Agricultural Workers,,True,2019,0
Nunavut,Other Temporary Foreign Workers with LMIA,,False,2019,5
Nunavut,Caregivers,,False,2019,2
Nunavut,,,True,2019,10
Province / Territory not stated,Not stated,,False,2019,140
Total,,,True,2019,73355
Newfoundland and Labrador,Live-In Caregivers,Live-In Caregiver Program,False,2020,0
Newfoundland and Labrador,Live-In Caregivers,Live-In Caregiver Occupations,False,2020,2
Newfoundland and Labrador,Live-In Caregivers,,True,2020,2
Newfoundland and Labrador,Agricultural Workers,Seasonal Agricultural Worker Program,False,2020,0
Newfoundland and Labrador,Agricultural Workers,Agricultural Stream,False,2020,30
Newfoundland and Labrador,Agricultural Workers,Other Agricultural Workers,False,2020,0
Newfoundland and Labrador,Agricultural Workers,,True,2020,30
Newfoundland and Labrador,Other Temporary Foreign Workers with LMIA,,False,2020,145
Newfoundland and Labrador,Caregivers,,False,2020,2
Newfoundland and Labrador,,,True,2020,180
Prince Edward Island,Live-In Caregivers,Live-In Caregiver Program,False,2020,0
Prince Edward Island,Live-In Caregivers,Live-In Caregiver Occupations,False,2020,2
Prince Edward Island,Live-In Caregivers,,True,2020,2
Prince Edward Island,Agricultural Workers,Seasonal Agricultural Worker Program,False,2020,2
Prince Edward Island,Agricultural Workers,Agricultural Stream,False,2020,95
Prince Edward Island,Agricultural Workers,Other Agricultural Workers,False,2020,0
Prince Edward Island,Agricultural Workers,,True,2020,95
Prince Edward Island,Other Temporary Foreign Workers with LMIA,,False,2020,455
Prince Edward Island,Caregivers,,False,2020,2
Prince Edward Island,,,True,2020,560
Nova Scotia,Live-In Caregivers,Live-In Caregiver Program,False,2020,0
Nova Scotia,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2020,0
Nova Scotia,Live-In Caregivers,Live-In Caregiver Occupations,False,2020,2
Nova Scotia,Live-In Caregivers,,True,2020,2
Nova Scotia,Agricultural Workers,Seasonal Agricultural Worker Program,False,2020,85
Nova Scotia,Agricultural Workers,Agricultural Stream,False,2020,100
Nova Scotia,Agricultural Workers,Other Agricultural Workers,False,2020,0
Nova Scotia,Agricultural Workers,,True,2020,190
Nova Scotia,Other Temporary Foreign Workers with LMIA,,False,2020,655
Nova Scotia,Caregivers,,False,2020,2
Nova Scotia,,,True,2020,850
New Brunswick,Live-In Caregivers,Live-In Caregiver Program,False,2020,0
New Brunswick,Live-In Caregivers,Live-In Caregiver Occupations,False,2020,5
New Brunswick,Live-In Caregivers,,True,2020,5
New Brunswick,Agricultural Workers,Seasonal Agricultural Worker Program,False,2020,30
New Brunswick,Agricultural Workers,Agricultural Stream,False,2020,35
New Brunswick,Agricultural Workers,Other Agricultural Workers,False,2020,0
New Brunswick,Agricultural Workers,,True,2020,65
New Brunswick,Other Temporary Foreign Workers with LMIA,,False,2020,1280
New Brunswick,Caregivers,,False,2020,2
New Brunswick,,,True,2020,1355
Quebec,Live-In Caregivers,Live-In Caregiver Program,False,2020,10
Quebec,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2020,0
Quebec,Live-In Caregivers,Live-In Caregiver Occupations,False,2020,250
Quebec,Live-In Caregivers,,True,2020,260
Quebec,Agricultural Workers,Seasonal Agricultural Worker Program,False,2020,395
Quebec,Agricultural Workers,Agricultural Stream,False,2020,7305
Quebec,Agricultural Workers,Other Agricultural Workers,False,2020,0
Quebec,Agricultural Workers,,True,2020,7700
Quebec,Other Temporary Foreign Workers with LMIA,,False,2020,8785
Quebec,Caregivers,,False,2020,275
Quebec,,,True,2020,17020
Ontario,Live-In Caregivers,Live-In Caregiver Program,False,2020,75
Ontario,Live-In Caregivers,Emergency Live-In Caregiver Program Work Permit,False,2020,0
Ontario,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2020,0
Ontario,Live-In Caregivers,Live-In Caregiver Occupations,False,2020,2150
Ontario,Live-In Caregivers,,True,2020,2225
Ontario,Agricultural Workers,Seasonal Agricultural Worker Program,False,2020,330
Ontario,Agricultural Workers,Agricultural Stream,False,2020,7655
Ontario,Agricultural Workers,Other Agricultural Workers,False,2020,0
Ontario,Agricultural Workers,,True,2020,7985
Ontario,Other Temporary Foreign Workers with LMIA,,False,2020,9305
Ontario,Caregivers,,False,2020,1430
Ontario,,,True,2020,20940
Manitoba,Live-In Caregivers,Live-In Caregiver Program,False,2020,0
Manitoba,Live-In Caregivers,Live-In Caregiver Occupations,False,2020,25
Manitoba,Live-In Caregivers,,True,2020,25
Manitoba,Agricultural Workers,Seasonal Agricultural Worker Program,False,2020,5
Manitoba,Agricultural Workers,Agricultural Stream,False,2020,160
Manitoba,Agricultural Workers,Other Agricultural Workers,False,2020,0
Manitoba,Agricultural Workers,,True,2020,165
Manitoba,Other Temporary Foreign Workers with LMIA,,False,2020,710
Manitoba,Caregivers,,False,2020,15
Manitoba,,,True,2020,910
Saskatchewan,Live-In Caregivers,Live-In Caregiver Program,False,2020,2
Saskatchewan,Live-In Caregivers,Live-In Caregiver Occupations,False,2020,25
Saskatchewan,Live-In Caregivers,,True,2020,25
Saskatchewan,Agricultural Workers,Seasonal Agricultural Worker Program,False,2020,2
Saskatchewan,Agricultural Workers,Agricultural Stream,False,2020,130
Saskatchewan,Agricultural Workers,Other Agricultural Workers,False,2020,0
Saskatchewan,Agricultural Workers,,True,2020,130
Saskatchewan,Other Temporary Foreign Workers with LMIA,,False,2020,470
Saskatchewan,Caregivers,,False,2020,55
Saskatchewan,,,True,2020,680
Alberta,Live-In Caregivers,Live-In Caregiver Program,False,2020,20
Alberta,Live-In Caregivers,Live-In Caregiver Occupations,False,2020,570
Alberta,Live-In Caregivers,,True,2020,590
Alberta,Agricultural Workers,Seasonal Agricultural Worker Program,False,2020,25
Alberta,Agricultural Workers,Agricultural Stream,False,2020,890
Alberta,Agricultural Workers,Other Agricultural Workers,False,2020,0
Alberta,Agricultural Workers,,True,2020,915
Alberta,Other Temporary Foreign Workers with LMIA,,False,2020,7985
Alberta,Caregivers,,False,2020,500
Alberta,,,True,2020,9985
British Columbia,Live-In Caregivers,Live-In Caregiver Program,False,2020,25
British Columbia,Live-In Caregivers,Live-In Caregiver Occupations,False,2020,1365
British Columbia,Live-In Caregivers,,True,2020,1385
British Columbia,Agricultural Workers,Seasonal Agricultural Worker Program,False,2020,420
British Columbia,Agricultural Workers,Agricultural Stream,False,2020,4810
British Columbia,Agricultural Workers,Other Agricultural Workers,False,2020,0
British Columbia,Agricultural Workers,,True,2020,5230
British Columbia,Other Temporary Foreign Workers with LMIA,,False,2020,16300
British Columbia,Caregivers,,False,2020,845
British Columbia,,,True,2020,23760
Yukon,Live-In Caregivers,Live-In Caregiver Program,False,2020,0
Yukon,Live-In Caregivers,Live-In Caregiver Occupations,False,2020,2
Yukon,Live-In Caregivers,,True,2020,2
Yukon,Agricultural Workers,Seasonal Agricultural Worker Program,False,2020,2
Yukon,Agricultural Workers,Other Agricultural Workers,False,2020,0
Yukon,Agricultural Workers,,True,2020,2
Yukon,Other Temporary Foreign Workers with LMIA,,False,2020,35
Yukon,Caregivers,,False,2020,2
Yukon,,,True,2020,40
Northwest Territories,Live-In Caregivers,Live-In Caregiver Program,False,2020,0
Northwest Territories,Live-In Caregivers,Live-In Caregiver Occupations,False,2020,2
Northwest Territories,Live-In Caregivers,,True,2020,2
Northwest Territories,Agricultural Workers,Agricultural Stream,False,2020,2
Northwest Territories,Agricultural Workers,Other Agricultural Workers,False,2020,0
Northwest Territories,Agricultural Workers,,True,2020,2
Northwest Territories,Other Temporary Foreign Workers with LMIA,,False,2020,25
Northwest Territories,Caregivers,,False,2020,5
Northwest Territories,,,True,2020,35
Nunavut,Live-In Caregivers,Live-In Caregiver Program,False,2020,0
Nunavut,Live-In Caregivers,Live-In Caregiver Occupations,False,2020,2
Nunavut,Live-In Caregivers,,True,2020,2
Nunavut,Agricultural Workers,Other Agricultural Workers,False,2020,0
Nunavut,Agricultural Workers,,True,2020,0
Nunavut,Other Temporary Foreign Workers with LMIA,,False,2020,10
Nunavut,Caregivers,,False,2020,0
Nunavut,,,True,2020,10
Province / Territory not stated,Not stated,,False,2020,75
Total,,,True,2020,76400
Newfoundland and Labrador,Live-In Caregivers,Live-In Caregiver Program,False,2021,0
Newfoundland and Labrador,Live-In Caregivers,Live-In Caregiver Occupations,False,2021,2
Newfoundland and Labrador,Live-In Caregivers,,True,2021,2
Newfoundland and Labrador,Agricultural Workers,Seasonal Agricultural Worker Program,False,2021,0
Newfoundland and Labrador,Agricultural Workers,Agricultural Stream,False,2021,30
Newfoundland and Labrador,Agricultural Workers,Other Agricultural Workers,False,2021,0
Newfoundland and Labrador,Agricultural Workers,,True,2021,30
Newfoundland and Labrador,Other Temporary Foreign Workers with LMIA,,False,2021,140
Newfoundland and Labrador,Caregivers,,False,2021,0
Newfoundland and Labrador,,,True,2021,170
Prince Edward Island,Live-In Caregivers,Live-In Caregiver Program,False,2021,0
Prince Edward Island,Live-In Caregivers,Live-In Caregiver Occupations,False,2021,2
Prince Edward Island,Live-In Caregivers,,True,2021,2
Prince Edward Island,Agricultural Workers,Seasonal Agricultural Worker Program,False,2021,20
Prince Edward Island,Agricultural Workers,Agricultural Stream,False,2021,130
Prince Edward Island,Agricultural Workers,Other Agricultural Workers,False,2021,0
Prince Edward Island,Agricultural Workers,,True,2021,145
Prince Edward Island,Other Temporary Foreign Workers with LMIA,,False,2021,385
Prince Edward Island,Caregivers,,False,2021,2
Prince Edward Island,,,True,2021,535
Nova Scotia,Live-In Caregivers,Live-In Caregiver Program,False,2021,0
Nova Scotia,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2021,0
Nova Scotia,Live-In Caregivers,Live-In Caregiver Occupations,False,2021,10
Nova Scotia,Live-In Caregivers,,True,2021,10
Nova Scotia,Agricultural Workers,Seasonal Agricultural Worker Program,False,2021,60
Nova Scotia,Agricultural Workers,Agricultural Stream,False,2021,125
Nova Scotia,Agricultural Workers,Other Agricultural Workers,False,2021,0
Nova Scotia,Agricultural Workers,,True,2021,185
Nova Scotia,Other Temporary Foreign Workers with LMIA,,False,2021,635
Nova Scotia,Caregivers,,False,2021,0
Nova Scotia,,,True,2021,825
New Brunswick,Live-In Caregivers,Live-In Caregiver Program,False,2021,0
New Brunswick,Live-In Caregivers,Live-In Caregiver Occupations,False,2021,10
New Brunswick,Live-In Caregivers,,True,2021,10
New Brunswick,Agricultural Workers,Seasonal Agricultural Worker Program,False,2021,15
New Brunswick,Agricultural Workers,Agricultural Stream,False,2021,50
New Brunswick,Agricultural Workers,Other Agricultural Workers,False,2021,0
New Brunswick,Agricultural Workers,,True,2021,60
New Brunswick,Other Temporary Foreign Workers with LMIA,,False,2021,1325
New Brunswick,Caregivers,,False,2021,2
New Brunswick,,,True,2021,1395
Quebec,Live-In Caregivers,Live-In Caregiver Program,False,2021,10
Quebec,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2021,0
Quebec,Live-In Caregivers,Live-In Caregiver Occupations,False,2021,370
Quebec,Live-In Caregivers,,True,2021,380
Quebec,Agricultural Workers,Seasonal Agricultural Worker Program,False,2021,250
Quebec,Agricultural Workers,Agricultural Stream,False,2021,9930
Quebec,Agricultural Workers,Other Agricultural Workers,False,2021,0
Quebec,Agricultural Workers,,True,2021,10175
Quebec,Other Temporary Foreign Workers with LMIA,,False,2021,12765
Quebec,Caregivers,,False,2021,290
Quebec,,,True,2021,23610
Ontario,Live-In Caregivers,Live-In Caregiver Program,False,2021,75
Ontario,Live-In Caregivers,Emergency Live-In Caregiver Program Work Permit,False,2021,0
Ontario,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2021,0
Ontario,Live-In Caregivers,Live-In Caregiver Occupations,False,2021,2620
Ontario,Live-In Caregivers,,True,2021,2695
Ontario,Agricultural Workers,Seasonal Agricultural Worker Program,False,2021,170
Ontario,Agricultural Workers,Agricultural Stream,False,2021,9900
Ontario,Agricultural Workers,Other Agricultural Workers,False,2021,0
Ontario,Agricultural Workers,,True,2021,10070
Ontario,Other Temporary Foreign Workers with LMIA,,False,2021,8960
Ontario,Caregivers,,False,2021,285
Ontario,,,True,2021,22005
Manitoba,Live-In Caregivers,Live-In Caregiver Program,False,2021,2
Manitoba,Live-In Caregivers,Live-In Caregiver Occupations,False,2021,15
Manitoba,Live-In Caregivers,,True,2021,15
Manitoba,Agricultural Workers,Seasonal Agricultural Worker Program,False,2021,5
Manitoba,Agricultural Workers,Agricultural Stream,False,2021,180
Manitoba,Agricultural Workers,Other Agricultural Workers,False,2021,0
Manitoba,Agricultural Workers,,True,2021,185
Manitoba,Other Temporary Foreign Workers with LMIA,,False,2021,700
Manitoba,Caregivers,,False,2021,5
Manitoba,,,True,2021,905
Saskatchewan,Live-In Caregivers,Live-In Caregiver Program,False,2021,0
Saskatchewan,Live-In Caregivers,Live-In Caregiver Occupations,False,2021,40
Saskatchewan,Live-In Caregivers,,True,2021,40
Saskatchewan,Agricultural Workers,Seasonal Agricultural Worker Program,False,2021,15
Saskatchewan,Agricultural Workers,Agricultural Stream,False,2021,165
Saskatchewan,Agricultural Workers,Other Agricultural Workers,False,2021,0
Saskatchewan,Agricultural Workers,,True,2021,175
Saskatchewan,Other Temporary Foreign Workers with LMIA,,False,2021,510
Saskatchewan,Caregivers,,False,2021,10
Saskatchewan,,,True,2021,735
Alberta,Live-In Caregivers,Live-In Caregiver Program,False,2021,20
Alberta,Live-In Caregivers,Live-In Caregiver Occupations,False,2021,590
Alberta,Live-In Caregivers,,True,2021,605
Alberta,Agricultural Workers,Seasonal Agricultural Worker Program,False,2021,100
Alberta,Agricultural Workers,Agricultural Stream,False,2021,960
Alberta,Agricultural Workers,Other Agricultural Workers,False,2021,0
Alberta,Agricultural Workers,,True,2021,1060
Alberta,Other Temporary Foreign Workers with LMIA,,False,2021,6660
Alberta,Caregivers,,False,2021,95
Alberta,,,True,2021,8420
British Columbia,Live-In Caregivers,Live-In Caregiver Program,False,2021,35
British Columbia,Live-In Caregivers,Live-In Caregiver Occupations,False,2021,1575
British Columbia,Live-In Caregivers,,True,2021,1610
British Columbia,Agricultural Workers,Seasonal Agricultural Worker Program,False,2021,1385
British Columbia,Agricultural Workers,Agricultural Stream,False,2021,4780
British Columbia,Agricultural Workers,Other Agricultural Workers,False,2021,0
British Columbia,Agricultural Workers,,True,2021,6165
British Columbia,Other Temporary Foreign Workers with LMIA,,False,2021,14725
British Columbia,Caregivers,,False,2021,160
British Columbia,,,True,2021,22655
Yukon,Live-In Caregivers,Live-In Caregiver Program,False,2021,0
Yukon,Live-In Caregivers,Live-In Caregiver Occupations,False,2021,0
Yukon,Live-In Caregivers,,True,2021,0
Yukon,Agricultural Workers,Seasonal Agricultural Worker Program,False,2021,0
Yukon,Agricultural Workers,Other Agricultural Workers,False,2021,0
Yukon,Agricultural Workers,,True,2021,0
Yukon,Other Temporary Foreign Workers with LMIA,,False,2021,45
Yukon,Caregivers,,False,2021,0
Yukon,,,True,2021,45
Northwest Territories,Live-In Caregivers,Live-In Caregiver Program,False,2021,0
Northwest Territories,Live-In Caregivers,Live-In Caregiver Occupations,False,2021,5
Northwest Territories,Live-In Caregivers,,True,2021,5
Northwest Territories,Agricultural Workers,Agricultural Stream,False,2021,2
Northwest Territories,Agricultural Workers,Other Agricultural Workers,False,2021,0
Northwest Territories,Agricultural Workers,,True,2021,2
Northwest Territories,Other Temporary Foreign Workers with LMIA,,False,2021,35
Northwest Territories,Caregivers,,False,2021,2
Northwest Territories,,,True,2021,45
Nunavut,Live-In Caregivers,Live-In Caregiver Program,False,2021,0
Nunavut,Live-In Caregivers,Live-In Caregiver Occupations,False,2021,2
Nunavut,Live-In Caregivers,,True,2021,2
Nunavut,Agricultural Workers,Other Agricultural Workers,False,2021,0
Nunavut,Agricultural Workers,,True,2021,0
Nunavut,Other Temporary Foreign Workers with LMIA,,False,2021,25
Nunavut,Caregivers,,False,2021,0
Nunavut,,,True,2021,30
Province / Territory not stated,Not stated,,False,2021,50
Total,,,True,2021,81430
Newfoundland and Labrador,Live-In Caregivers,Live-In Caregiver Program,False,2022,0
Newfoundland and Labrador,Live-In Caregivers,Live-In Caregiver Occupations,False,2022,2
Newfoundland and Labrador,Live-In Caregivers,,True,2022,2
Newfoundland and Labrador,Agricultural Workers,Seasonal Agricultural Worker Program,False,2022,0
Newfoundland and Labrador,Agricultural Workers,Agricultural Stream,False,2022,40
Newfoundland and Labrador,Agricultural Workers,Other Agricultural Workers,False,2022,0
Newfoundland and Labrador,Agricultural Workers,,True,2022,40
Newfoundland and Labrador,Other Temporary Foreign Workers with LMIA,,False,2022,315
Newfoundland and Labrador,Caregivers,,False,2022,0
Newfoundland and Labrador,,,True,2022,350
Prince Edward Island,Live-In Caregivers,Live-In Caregiver Program,False,2022,0
Prince Edward Island,Live-In Caregivers,Live-In Caregiver Occupations,False,2022,2
Prince Edward Island,Live-In Caregivers,,True,2022,2
Prince Edward Island,Agricultural Workers,Seasonal Agricultural Worker Program,False,2022,25
Prince Edward Island,Agricultural Workers,Agricultural Stream,False,2022,160
Prince Edward Island,Agricultural Workers,Other Agricultural Workers,False,2022,0
Prince Edward Island,Agricultural Workers,,True,2022,185
Prince Edward Island,Other Temporary Foreign Workers with LMIA,,False,2022,615
Prince Edward Island,Caregivers,,False,2022,2
Prince Edward Island,,,True,2022,805
Nova Scotia,Live-In Caregivers,Live-In Caregiver Program,False,2022,0
Nova Scotia,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2022,0
Nova Scotia,Live-In Caregivers,Live-In Caregiver Occupations,False,2022,15
Nova Scotia,Live-In Caregivers,,True,2022,15
Nova Scotia,Agricultural Workers,Seasonal Agricultural Worker Program,False,2022,20
Nova Scotia,Agricultural Workers,Agricultural Stream,False,2022,225
Nova Scotia,Agricultural Workers,Other Agricultural Workers,False,2022,0
Nova Scotia,Agricultural Workers,,True,2022,245
Nova Scotia,Other Temporary Foreign Workers with LMIA,,False,2022,1195
Nova Scotia,Caregivers,,False,2022,2
Nova Scotia,,,True,2022,1455
New Brunswick,Live-In Caregivers,Live-In Caregiver Program,False,2022,0
New Brunswick,Live-In Caregivers,Live-In Caregiver Occupations,False,2022,15
New Brunswick,Live-In Caregivers,,True,2022,15
New Brunswick,Agricultural Workers,Seasonal Agricultural Worker Program,False,2022,10
New Brunswick,Agricultural Workers,Agricultural Stream,False,2022,145
New Brunswick,Agricultural Workers,Other Agricultural Workers,False,2022,0
New Brunswick,Agricultural Workers,,True,2022,155
New Brunswick,Other Temporary Foreign Workers with LMIA,,False,2022,2020
New Brunswick,Caregivers,,False,2022,2
New Brunswick,,,True,2022,2190
Quebec,Live-In Caregivers,Live-In Caregiver Program,False,2022,10
Quebec,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2022,0
Quebec,Live-In Caregivers,Live-In Caregiver Occupations,False,2022,495
Quebec,Live-In Caregivers,,True,2022,510
Quebec,Agricultural Workers,Seasonal Agricultural Worker Program,False,2022,480
Quebec,Agricultural Workers,Agricultural Stream,False,2022,13160
Quebec,Agricultural Workers,Other Agricultural Workers,False,2022,0
Quebec,Agricultural Workers,,True,2022,13640
Quebec,Other Temporary Foreign Workers with LMIA,,False,2022,20570
Quebec,Caregivers,,False,2022,310
Quebec,,,True,2022,35030
Ontario,Live-In Caregivers,Live-In Caregiver Program,False,2022,45
Ontario,Live-In Caregivers,Emergency Live-In Caregiver Program Work Permit,False,2022,0
Ontario,Live-In Caregivers,Validation exemption for persons admitted under the former foreign domestic program (FDM),False,2022,0
Ontario,Live-In Caregivers,Live-In Caregiver Occupations,False,2022,2305
Ontario,Live-In Caregivers,,True,2022,2350
